"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","FIN","Finland","2009","2009",6,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","FIN","Finland","2010","2010",5.8,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","FIN","Finland","2011","2011",5.7,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","FIN","Finland","2012","2012",5.5,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","FIN","Finland","2013","2013",5.4,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","FIN","Finland","2014","2014",5.2,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","FIN","Finland","2015","2015",5.2,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","FIN","Finland","2016","2016",5.2,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","FIN","Finland","2017","2017",5,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FIN","Finland","2000","2000",4.6,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FIN","Finland","2001","2001",4.6,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FIN","Finland","2002","2002",4.5,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FIN","Finland","2003","2003",4.4,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FIN","Finland","2004","2004",4.7,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FIN","Finland","2005","2005",4.8,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FIN","Finland","2006","2006",4.9,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FIN","Finland","2007","2007",4.8,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FIN","Finland","2008","2008",4.5,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FIN","Finland","2009","2009",4.8,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FIN","Finland","2010","2010",4.6,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FIN","Finland","2011","2011",4.5,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FIN","Finland","2012","2012",4.3,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FIN","Finland","2013","2013",4.3,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FIN","Finland","2014","2014",4.1,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FIN","Finland","2015","2015",4.1,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FIN","Finland","2016","2016",4.1,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FIN","Finland","2017","2017",4.2,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FIN","Finland","2000","2000",4,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FIN","Finland","2001","2001",4.1,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FIN","Finland","2002","2002",4,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FIN","Finland","2003","2003",3.8,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FIN","Finland","2004","2004",4.2,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FIN","Finland","2005","2005",4.2,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FIN","Finland","2006","2006",4.3,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FIN","Finland","2007","2007",4.2,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FIN","Finland","2008","2008",3.8,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FIN","Finland","2009","2009",4.2,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FIN","Finland","2010","2010",4,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FIN","Finland","2011","2011",4,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FIN","Finland","2012","2012",3.8,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FIN","Finland","2013","2013",3.8,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FIN","Finland","2014","2014",3.5,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FIN","Finland","2015","2015",3.6,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FIN","Finland","2016","2016",3.7,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FIN","Finland","2017","2017",3.7,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FIN","Finland","2000","2000",2.2,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FIN","Finland","2001","2001",2.5,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FIN","Finland","2002","2002",2.3,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FIN","Finland","2003","2003",2.7,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FIN","Finland","2004","2004",2.9,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FIN","Finland","2005","2005",3.1,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FIN","Finland","2006","2006",3.4,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FIN","Finland","2007","2007",3.1,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FIN","Finland","2008","2008",3.1,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FIN","Finland","2009","2009",3.1,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FIN","Finland","2010","2010",3.1,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FIN","Finland","2011","2011",2.9,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FIN","Finland","2012","2012",2.6,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FIN","Finland","2013","2013",2.6,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FIN","Finland","2014","2014",2.8,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FIN","Finland","2015","2015",2.3,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FIN","Finland","2016","2016",2.4,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FIN","Finland","2017","2017",2.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","FRA","France","2000","2000",7.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","FRA","France","2001","2001",7.5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","FRA","France","2002","2002",7.2,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","FRA","France","2003","2003",7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","FRA","France","2004","2004",7.2,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","FRA","France","2005","2005",7.1,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","FRA","France","2006","2006",7.1,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","FRA","France","2007","2007",7.2,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","FRA","France","2008","2008",6.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","FRA","France","2009","2009",7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","FRA","France","2010","2010",7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","FRA","France","2011","2011",6.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","FRA","France","2012","2012",6.7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","FRA","France","2013","2013",6.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","FRA","France","2014","2014",6.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","FRA","France","2015","2015",6.4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","FRA","France","2016","2016",6.2,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","FRA","France","2017","2017",6,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","FRA","France","2000","2000",6.8,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","FRA","France","2001","2001",6.7,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","FRA","France","2002","2002",6.5,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","FRA","France","2003","2003",6.2,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","FRA","France","2004","2004",6.4,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","FRA","France","2005","2005",6.3,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","FRA","France","2006","2006",6.4,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","FRA","France","2007","2007",6.5,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","FRA","France","2008","2008",6.3,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","FRA","France","2009","2009",6.3,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","FRA","France","2010","2010",6.4,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","FRA","France","2011","2011",6.4,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","FRA","France","2012","2012",6.1,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","FRA","France","2013","2013",6.1,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","FRA","France","2014","2014",6,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","FRA","France","2015","2015",5.8,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","FRA","France","2016","2016",5.7,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","FRA","France","2017","2017",5.5,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FRA","France","2000","2000",5.3,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FRA","France","2001","2001",5.1,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FRA","France","2002","2002",4.9,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FRA","France","2003","2003",4.6,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FRA","France","2004","2004",5,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FRA","France","2005","2005",4.9,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FRA","France","2006","2006",5.1,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FRA","France","2007","2007",5.1,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FRA","France","2008","2008",5.1,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FRA","France","2009","2009",5,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FRA","France","2010","2010",5.1,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FRA","France","2011","2011",5.1,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FRA","France","2012","2012",4.9,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FRA","France","2013","2013",4.9,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FRA","France","2014","2014",4.9,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FRA","France","2015","2015",4.7,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FRA","France","2016","2016",4.7,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","FRA","France","2017","2017",4.5,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FRA","France","2000","2000",4.6,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FRA","France","2001","2001",4.5,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FRA","France","2002","2002",4.4,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FRA","France","2003","2003",4.1,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FRA","France","2004","2004",4.4,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FRA","France","2005","2005",4.3,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FRA","France","2006","2006",4.5,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FRA","France","2007","2007",4.6,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FRA","France","2008","2008",4.5,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FRA","France","2009","2009",4.5,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FRA","France","2010","2010",4.5,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FRA","France","2011","2011",4.5,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FRA","France","2012","2012",4.3,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FRA","France","2013","2013",4.3,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FRA","France","2014","2014",4.3,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FRA","France","2015","2015",4.1,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FRA","France","2016","2016",4.1,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","FRA","France","2017","2017",4,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FRA","France","2000","2000",3.2,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FRA","France","2001","2001",3,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FRA","France","2002","2002",2.7,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FRA","France","2003","2003",2.2,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FRA","France","2004","2004",2.8,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FRA","France","2005","2005",2.5,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FRA","France","2006","2006",3.2,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FRA","France","2007","2007",3.4,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FRA","France","2008","2008",3.1,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FRA","France","2009","2009",3.3,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FRA","France","2010","2010",3.6,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FRA","France","2011","2011",3.7,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FRA","France","2012","2012",3.2,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FRA","France","2013","2013",3.3,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FRA","France","2014","2014",3.6,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FRA","France","2015","2015",3,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FRA","France","2016","2016",3.3,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","FRA","France","2017","2017",3.1,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","DEU","Germany","2000","2000",6.1,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","DEU","Germany","2001","2001",5.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","DEU","Germany","2002","2002",5.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","DEU","Germany","2003","2003",5.5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","DEU","Germany","2004","2004",5.4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","DEU","Germany","2005","2005",5.3,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","DEU","Germany","2006","2006",5.2,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","DEU","Germany","2007","2007",5.3,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","DEU","Germany","2008","2008",5.1,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","DEU","Germany","2009","2009",5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","DEU","Germany","2010","2010",5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","DEU","Germany","2011","2011",5.2,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","DEU","Germany","2012","2012",5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","DEU","Germany","2013","2013",4.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","DEU","Germany","2014","2014",4.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","DEU","Germany","2015","2015",4.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","DEU","Germany","2016","2016",4.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","DEU","Germany","2017","2017",4.7,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","DEU","Germany","2000","2000",5.4,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","DEU","Germany","2001","2001",5.3,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","DEU","Germany","2002","2002",5.1,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","DEU","Germany","2003","2003",5,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","DEU","Germany","2004","2004",4.9,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","DEU","Germany","2005","2005",4.8,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","DEU","Germany","2006","2006",4.8,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","DEU","Germany","2007","2007",4.8,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","DEU","Germany","2008","2008",4.6,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","DEU","Germany","2009","2009",4.6,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","DEU","Germany","2010","2010",4.5,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","DEU","Germany","2011","2011",4.7,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","DEU","Germany","2012","2012",4.6,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","DEU","Germany","2013","2013",4.5,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","DEU","Germany","2014","2014",4.5,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","DEU","Germany","2015","2015",4.5,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","DEU","Germany","2016","2016",4.5,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","DEU","Germany","2017","2017",4.3,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","DEU","Germany","2000","2000",4.3,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","DEU","Germany","2001","2001",4.1,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","DEU","Germany","2002","2002",4,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","DEU","Germany","2003","2003",3.9,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","DEU","Germany","2004","2004",3.9,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","DEU","Germany","2005","2005",3.7,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","DEU","Germany","2006","2006",3.7,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","DEU","Germany","2007","2007",3.8,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","DEU","Germany","2008","2008",3.7,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","DEU","Germany","2009","2009",3.6,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","DEU","Germany","2010","2010",3.6,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","DEU","Germany","2011","2011",3.8,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","DEU","Germany","2012","2012",3.7,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","DEU","Germany","2013","2013",3.6,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","DEU","Germany","2014","2014",3.7,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","DEU","Germany","2015","2015",3.6,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","DEU","Germany","2016","2016",3.7,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","DEU","Germany","2017","2017",3.6,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","DEU","Germany","2000","2000",3.8,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","DEU","Germany","2001","2001",3.7,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","DEU","Germany","2002","2002",3.4,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","DEU","Germany","2003","2003",3.3,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","DEU","Germany","2004","2004",3.4,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","DEU","Germany","2005","2005",3.2,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","DEU","Germany","2006","2006",3.3,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","DEU","Germany","2007","2007",3.3,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","DEU","Germany","2008","2008",3.2,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","DEU","Germany","2009","2009",3.2,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","DEU","Germany","2010","2010",3.1,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","DEU","Germany","2011","2011",3.4,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","DEU","Germany","2012","2012",3.2,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","DEU","Germany","2013","2013",3.1,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","DEU","Germany","2014","2014",3.2,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","DEU","Germany","2015","2015",3.1,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","DEU","Germany","2016","2016",3.2,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","DEU","Germany","2017","2017",3.1,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","DEU","Germany","2000","2000",1.1,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","DEU","Germany","2001","2001",1.1,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","DEU","Germany","2002","2002",0.9,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","DEU","Germany","2003","2003",0.9,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","DEU","Germany","2004","2004",0.7,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","DEU","Germany","2005","2005",0.8,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","DEU","Germany","2006","2006",0.6,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","DEU","Germany","2007","2007",0.7,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","DEU","Germany","2008","2008",0.6,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","DEU","Germany","2009","2009",0.5,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","DEU","Germany","2010","2010",0.6,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","DEU","Germany","2011","2011",0.4,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","DEU","Germany","2012","2012",0.5,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","DEU","Germany","2013","2013",0.2,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","DEU","Germany","2014","2014",0.3,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","DEU","Germany","2015","2015",0.2,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","DEU","Germany","2016","2016",0.5,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","DEU","Germany","2017","2017",0.3,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","GRC","Greece","2000","2000",5.4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","GRC","Greece","2001","2001",5.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","GRC","Greece","2002","2002",5.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","GRC","Greece","2003","2003",5.4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","GRC","Greece","2004","2004",5.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","GRC","Greece","2005","2005",5.7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","GRC","Greece","2006","2006",5.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","GRC","Greece","2007","2007",5.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","GRC","Greece","2008","2008",5.5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","GRC","Greece","2009","2009",5.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","GRC","Greece","2010","2010",5.3,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","GRC","Greece","2011","2011",5.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","GRC","Greece","2012","2012",5.4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","GRC","Greece","2013","2013",5.3,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","GRC","Greece","2014","2014",5.3,,
